border,arm,draw,gas_sigma,co2_sigma,mean_spread,separated_pct,hours
DE_LU-BE,mnp,78,0.700726,0.009768,3.084339,12.847222,288
DE_LU-AT,mnp,78,0.700726,0.009768,2.869257,11.458333,288
DE_LU-CH,mnp,78,0.700726,0.009768,9.623076,27.430556,288
FR-BE,mnp,78,0.700726,0.009768,-22.899829,64.236111,288
FR-CH,mnp,78,0.700726,0.009768,-16.361091,45.138889,288
NL-BE,mnp,78,0.700726,0.009768,-0.269876,10.069444,288
AT-CH,mnp,78,0.700726,0.009768,6.753820,22.569444,288
AT-CZ,mnp,78,0.700726,0.009768,-6.733294,26.041667,288
CZ-PL,mnp,78,0.700726,0.009768,-4.038726,30.555556,288
DE_LU-FR,mnp,79,-1.779104,-0.870308,18.846073,75.000000,288
DE_LU-PL,mnp,79,-1.779104,-0.870308,-12.727835,62.500000,288
DE_LU-CZ,mnp,79,-1.779104,-0.870308,-6.739239,34.027778,288
DE_LU-NL,mnp,79,-1.779104,-0.870308,3.468171,16.319444,288
DE_LU-BE,mnp,79,-1.779104,-0.870308,2.532419,18.402778,288
DE_LU-AT,mnp,79,-1.779104,-0.870308,3.538403,13.888889,288
DE_LU-CH,mnp,79,-1.779104,-0.870308,6.989605,28.125000,288
FR-BE,mnp,79,-1.779104,-0.870308,-16.313653,67.013889,288
FR-CH,mnp,79,-1.779104,-0.870308,-11.856468,49.305556,288
NL-BE,mnp,79,-1.779104,-0.870308,-0.935751,13.194444,288
AT-CH,mnp,79,-1.779104,-0.870308,3.451202,22.569444,288
AT-CZ,mnp,79,-1.779104,-0.870308,-10.277642,43.402778,288
CZ-PL,mnp,79,-1.779104,-0.870308,-5.988596,44.097222,288
DE_LU-FR,mnp,80,0.069709,2.186651,30.443027,72.916667,288
DE_LU-PL,mnp,80,0.069709,2.186651,-11.791607,48.263889,288
DE_LU-CZ,mnp,80,0.069709,2.186651,-5.944092,27.083333,288
DE_LU-NL,mnp,80,0.069709,2.186651,4.182791,14.930556,288
DE_LU-BE,mnp,80,0.069709,2.186651,3.957956,15.972222,288
DE_LU-AT,mnp,80,0.069709,2.186651,3.943291,13.541667,288
DE_LU-CH,mnp,80,0.069709,2.186651,11.073786,28.125000,288
FR-BE,mnp,80,0.069709,2.186651,-26.485071,66.666667,288
FR-CH,mnp,80,0.069709,2.186651,-19.369240,47.569444,288
NL-BE,mnp,80,0.069709,2.186651,-0.224836,12.152778,288
AT-CH,mnp,80,0.069709,2.186651,7.130496,22.569444,288
AT-CZ,mnp,80,0.069709,2.186651,-9.887383,35.416667,288
CZ-PL,mnp,80,0.069709,2.186651,-5.847514,36.458333,288
DE_LU-FR,mnp,81,-0.981155,0.356665,23.339143,72.916667,288
DE_LU-PL,mnp,81,-0.981155,0.356665,-12.119152,56.597222,288
DE_LU-CZ,mnp,81,-0.981155,0.356665,-6.313312,31.944444,288
DE_LU-NL,mnp,81,-0.981155,0.356665,3.650880,15.277778,288
DE_LU-BE,mnp,81,-0.981155,0.356665,3.029967,16.319444,288
DE_LU-AT,mnp,81,-0.981155,0.356665,3.731622,13.541667,288
DE_LU-CH,mnp,81,-0.981155,0.356665,8.564245,28.125000,288
FR-BE,mnp,81,-0.981155,0.356665,-20.309176,65.972222,288
FR-CH,mnp,81,-0.981155,0.356665,-14.774898,47.569444,288
NL-BE,mnp,81,-0.981155,0.356665,-0.620913,12.500000,288
AT-CH,mnp,81,-0.981155,0.356665,4.832623,22.916667,288
AT-CZ,mnp,81,-0.981155,0.356665,-10.044934,40.625000,288
CZ-PL,mnp,81,-0.981155,0.356665,-5.805840,40.625000,288
DE_LU-FR,mnp,82,0.389930,-0.122366,24.874065,71.180556,288
DE_LU-PL,mnp,82,0.389930,-0.122366,-8.162675,40.625000,288
DE_LU-CZ,mnp,82,0.389930,-0.122366,-4.087746,23.958333,288
DE_LU-NL,mnp,82,0.389930,-0.122366,3.312380,13.888889,288
DE_LU-BE,mnp,82,0.389930,-0.122366,3.006327,13.541667,288
DE_LU-AT,mnp,82,0.389930,-0.122366,2.901153,11.458333,288
DE_LU-CH,mnp,82,0.389930,-0.122366,9.182963,27.083333,288
FR-BE,mnp,82,0.389930,-0.122366,-21.867738,64.930556,288
FR-CH,mnp,82,0.389930,-0.122366,-15.691102,45.833333,288
NL-BE,mnp,82,0.389930,-0.122366,-0.306053,10.416667,288
AT-CH,mnp,82,0.389930,-0.122366,6.281810,22.569444,288
AT-CZ,mnp,82,0.389930,-0.122366,-6.988899,29.166667,288
CZ-PL,mnp,82,0.389930,-0.122366,-4.074928,31.597222,288
DE_LU-FR,mnp,83,1.903815,1.436139,32.353454,66.319444,288
DE_LU-PL,mnp,83,1.903815,1.436139,-8.174924,39.236111,288
DE_LU-CZ,mnp,83,1.903815,1.436139,-3.699387,21.180556,288
DE_LU-NL,mnp,83,1.903815,1.436139,3.662359,14.236111,288
DE_LU-BE,mnp,83,1.903815,1.436139,3.575624,13.888889,288
DE_LU-AT,mnp,83,1.903815,1.436139,3.306712,11.805556,288
DE_LU-CH,mnp,83,1.903815,1.436139,12.221844,27.777778,288
FR-BE,mnp,83,1.903815,1.436139,-28.777830,61.805556,288
FR-CH,mnp,83,1.903815,1.436139,-20.131610,40.972222,288
NL-BE,mnp,83,1.903815,1.436139,-0.086735,9.027778,288
AT-CH,mnp,83,1.903815,1.436139,8.915132,23.263889,288
AT-CZ,mnp,83,1.903815,1.436139,-7.006099,23.263889,288
CZ-PL,mnp,83,1.903815,1.436139,-4.475537,29.861111,288
DE_LU-FR,mnp,84,0.428374,1.298665,28.783103,71.875000,288
DE_LU-PL,mnp,84,0.428374,1.298665,-9.644862,43.055556,288
DE_LU-CZ,mnp,84,0.428374,1.298665,-4.860701,26.041667,288
DE_LU-NL,mnp,84,0.428374,1.298665,3.837125,14.583333,288
DE_LU-BE,mnp,84,0.428374,1.298665,3.617163,14.236111,288
DE_LU-AT,mnp,84,0.428374,1.298665,3.413468,13.541667,288
DE_LU-CH,mnp,84,0.428374,1.298665,10.505050,27.777778,288
FR-BE,mnp,84,0.428374,1.298665,-25.165940,65.625000,288
FR-CH,mnp,84,0.428374,1.298665,-18.278053,46.527778,288
NL-BE,mnp,84,0.428374,1.298665,-0.219962,10.069444,288
AT-CH,mnp,84,0.428374,1.298665,7.091582,22.916667,288
AT-CZ,mnp,84,0.428374,1.298665,-8.274168,32.986111,288
CZ-PL,mnp,84,0.428374,1.298665,-4.784162,32.291667,288
DE_LU-FR,mnp,85,1.091892,0.361890,27.732310,69.444444,288
DE_LU-PL,mnp,85,1.091892,0.361890,-7.888914,38.541667,288
DE_LU-CZ,mnp,85,1.091892,0.361890,-3.737798,21.180556,288
DE_LU-NL,mnp,85,1.091892,0.361890,3.418360,14.930556,288
DE_LU-BE,mnp,85,1.091892,0.361890,3.180027,13.194444,288
DE_LU-AT,mnp,85,1.091892,0.361890,2.926588,11.111111,288
DE_LU-CH,mnp,85,1.091892,0.361890,10.303317,27.430556,288
FR-BE,mnp,85,1.091892,0.361890,-24.552282,63.541667,288
FR-CH,mnp,85,1.091892,0.361890,-17.428993,44.097222,288
NL-BE,mnp,85,1.091892,0.361890,-0.238333,10.069444,288
AT-CH,mnp,85,1.091892,0.361890,7.376729,22.569444,288
AT-CZ,mnp,85,1.091892,0.361890,-6.664386,25.000000,288
CZ-PL,mnp,85,1.091892,0.361890,-4.151116,28.125000,288
DE_LU-FR,mnp,86,-0.424523,0.053825,23.375104,72.569444,288
DE_LU-PL,mnp,86,-0.424523,0.053825,-10.115468,49.652778,288
DE_LU-CZ,mnp,86,-0.424523,0.053825,-5.356513,28.472222,288
DE_LU-NL,mnp,86,-0.424523,0.053825,3.446710,14.930556,288
DE_LU-BE,mnp,86,-0.424523,0.053825,2.964663,14.930556,288
DE_LU-AT,mnp,86,-0.424523,0.053825,3.314572,13.541667,288
DE_LU-CH,mnp,86,-0.424523,0.053825,8.601280,28.125000,288
FR-BE,mnp,86,-0.424523,0.053825,-20.410441,65.972222,288
FR-CH,mnp,86,-0.424523,0.053825,-14.773824,47.222222,288
NL-BE,mnp,86,-0.424523,0.053825,-0.482047,10.763889,288
AT-CH,mnp,86,-0.424523,0.053825,5.286708,22.569444,288
AT-CZ,mnp,86,-0.424523,0.053825,-8.671086,36.458333,288
CZ-PL,mnp,86,-0.424523,0.053825,-4.758954,36.805556,288
DE_LU-FR,mnp,87,-0.067693,-0.294762,23.297760,71.875000,288
DE_LU-PL,mnp,87,-0.067693,-0.294762,-8.726416,43.055556,288
DE_LU-CZ,mnp,87,-0.067693,-0.294762,-4.612822,26.388889,288
DE_LU-NL,mnp,87,-0.067693,-0.294762,3.283316,14.583333,288
DE_LU-BE,mnp,87,-0.067693,-0.294762,2.862937,14.236111,288
DE_LU-AT,mnp,87,-0.067693,-0.294762,3.023729,13.541667,288
DE_LU-CH,mnp,87,-0.067693,-0.294762,8.600118,27.777778,288
FR-BE,mnp,87,-0.067693,-0.294762,-20.434823,65.625000,288
FR-CH,mnp,87,-0.067693,-0.294762,-14.697642,46.527778,288
NL-BE,mnp,87,-0.067693,-0.294762,-0.420379,10.069444,288
AT-CH,mnp,87,-0.067693,-0.294762,5.576389,22.916667,288
AT-CZ,mnp,87,-0.067693,-0.294762,-7.636552,33.333333,288
CZ-PL,mnp,87,-0.067693,-0.294762,-4.113594,32.291667,288
DE_LU-FR,mnp,88,1.620783,1.583100,32.180758,67.361111,288
DE_LU-PL,mnp,88,1.620783,1.583100,-8.525211,40.277778,288
DE_LU-CZ,mnp,88,1.620783,1.583100,-3.936437,22.222222,288
DE_LU-NL,mnp,88,1.620783,1.583100,3.796096,15.277778,288
DE_LU-BE,mnp,88,1.620783,1.583100,3.702758,13.888889,288
DE_LU-AT,mnp,88,1.620783,1.583100,3.290712,12.152778,288
DE_LU-CH,mnp,88,1.620783,1.583100,11.946936,27.777778,288
FR-BE,mnp,88,1.620783,1.583100,-28.478001,62.152778,288
FR-CH,mnp,88,1.620783,1.583100,-20.233823,42.013889,288
NL-BE,mnp,88,1.620783,1.583100,-0.093338,9.375000,288
AT-CH,mnp,88,1.620783,1.583100,8.656223,22.916667,288
AT-CZ,mnp,88,1.620783,1.583100,-7.227150,23.958333,288
CZ-PL,mnp,88,1.620783,1.583100,-4.588774,29.166667,288
DE_LU-FR,mnp,89,0.596966,-0.709376,23.800926,70.138889,288
DE_LU-PL,mnp,89,0.596966,-0.709376,-7.407930,40.277778,288
DE_LU-CZ,mnp,89,0.596966,-0.709376,-3.619901,21.527778,288
DE_LU-NL,mnp,89,0.596966,-0.709376,3.072542,13.194444,288
DE_LU-BE,mnp,89,0.596966,-0.709376,2.726525,13.194444,288
DE_LU-AT,mnp,89,0.596966,-0.709376,2.660437,11.458333,288
DE_LU-CH,mnp,89,0.596966,-0.709376,8.889866,27.430556,288
FR-BE,mnp,89,0.596966,-0.709376,-21.074401,63.888889,288
FR-CH,mnp,89,0.596966,-0.709376,-14.911060,44.791667,288
NL-BE,mnp,89,0.596966,-0.709376,-0.346017,9.722222,288
AT-CH,mnp,89,0.596966,-0.709376,6.229429,22.569444,288
AT-CZ,mnp,89,0.596966,-0.709376,-6.280338,25.694444,288
CZ-PL,mnp,89,0.596966,-0.709376,-3.788030,30.208333,288
DE_LU-FR,mnp,90,1.373417,0.551147,28.811047,67.013889,288
DE_LU-PL,mnp,90,1.373417,0.551147,-7.814013,39.583333,288
DE_LU-CZ,mnp,90,1.373417,0.551147,-3.658920,22.222222,288
DE_LU-NL,mnp,90,1.373417,0.551147,3.400680,15.277778,288
DE_LU-BE,mnp,90,1.373417,0.551147,3.201993,14.236111,288
DE_LU-AT,mnp,90,1.373417,0.551147,2.990083,11.805556,288
DE_LU-CH,mnp,90,1.373417,0.551147,10.788190,27.777778,288
FR-BE,mnp,90,1.373417,0.551147,-25.609054,61.805556,288
FR-CH,mnp,90,1.373417,0.551147,-18.022857,41.666667,288
NL-BE,mnp,90,1.373417,0.551147,-0.198687,9.375000,288
AT-CH,mnp,90,1.373417,0.551147,7.798107,22.916667,288
AT-CZ,mnp,90,1.373417,0.551147,-6.649003,24.305556,288
CZ-PL,mnp,90,1.373417,0.551147,-4.155093,28.472222,288
DE_LU-FR,mnp,91,-0.910425,-0.374050,21.390819,72.569444,288
DE_LU-PL,mnp,91,-0.910425,-0.374050,-10.760856,53.819444,288
DE_LU-CZ,mnp,91,-0.910425,-0.374050,-5.732053,30.555556,288
DE_LU-NL,mnp,91,-0.910425,-0.374050,3.444674,14.236111,288
DE_LU-BE,mnp,91,-0.910425,-0.374050,2.773403,15.625000,288
DE_LU-AT,mnp,91,-0.910425,-0.374050,3.353373,13.541667,288
DE_LU-CH,mnp,91,-0.910425,-0.374050,7.845025,28.125000,288
FR-BE,mnp,91,-0.910425,-0.374050,-18.617416,65.972222,288
FR-CH,mnp,91,-0.910425,-0.374050,-13.545794,47.222222,288
NL-BE,mnp,91,-0.910425,-0.374050,-0.671272,12.152778,288
AT-CH,mnp,91,-0.910425,-0.374050,4.491652,22.916667,288
AT-CZ,mnp,91,-0.910425,-0.374050,-9.085426,38.888889,288
CZ-PL,mnp,91,-0.910425,-0.374050,-5.028803,38.888889,288
DE_LU-FR,mnp,92,0.936719,2.106122,32.213827,71.527778,288
DE_LU-PL,mnp,92,0.936719,2.106122,-9.583868,42.708333,288
DE_LU-CZ,mnp,92,0.936719,2.106122,-4.681050,23.958333,288
DE_LU-NL,mnp,92,0.936719,2.106122,4.091437,14.583333,288
DE_LU-BE,mnp,92,0.936719,2.106122,4.023011,13.194444,288
DE_LU-AT,mnp,92,0.936719,2.106122,3.542830,12.152778,288
DE_LU-CH,mnp,92,0.936719,2.106122,11.747974,27.430556,288
FR-BE,mnp,92,0.936719,2.106122,-28.190817,65.277778,288
FR-CH,mnp,92,0.936719,2.106122,-20.465853,46.180556,288
NL-BE,mnp,92,0.936719,2.106122,-0.068426,10.416667,288
AT-CH,mnp,92,0.936719,2.106122,8.205144,22.916667,288
AT-CZ,mnp,92,0.936719,2.106122,-8.223880,28.819444,288
CZ-PL,mnp,92,0.936719,2.106122,-4.902817,32.291667,288
DE_LU-FR,mnp,93,-0.782356,1.335692,26.431633,72.569444,288
DE_LU-PL,mnp,93,-0.782356,1.335692,-13.078366,56.250000,288
DE_LU-CZ,mnp,93,-0.782356,1.335692,-6.719943,31.944444,288
DE_LU-NL,mnp,93,-0.782356,1.335692,3.858526,15.625000,288
DE_LU-BE,mnp,93,-0.782356,1.335692,3.393940,16.319444,288
DE_LU-AT,mnp,93,-0.782356,1.335692,4.056521,13.541667,288
DE_LU-CH,mnp,93,-0.782356,1.335692,9.687812,28.125000,288
FR-BE,mnp,93,-0.782356,1.335692,-23.037692,65.625000,288
FR-CH,mnp,93,-0.782356,1.335692,-16.743821,47.222222,288
NL-BE,mnp,93,-0.782356,1.335692,-0.464586,12.152778,288
AT-CH,mnp,93,-0.782356,1.335692,5.631291,22.916667,288
AT-CZ,mnp,93,-0.782356,1.335692,-10.776463,40.625000,288
CZ-PL,mnp,93,-0.782356,1.335692,-6.358423,39.930556,288
DE_LU-FR,mnp,94,-0.591623,-1.183315,19.804861,73.263889,288
DE_LU-PL,mnp,94,-0.591623,-1.183315,-8.705734,49.652778,288
DE_LU-CZ,mnp,94,-0.591623,-1.183315,-4.734297,28.472222,288
DE_LU-NL,mnp,94,-0.591623,-1.183315,3.172718,14.236111,288
DE_LU-BE,mnp,94,-0.591623,-1.183315,2.532893,14.583333,288
DE_LU-AT,mnp,94,-0.591623,-1.183315,2.883369,13.888889,288
DE_LU-CH,mnp,94,-0.591623,-1.183315,7.279573,28.472222,288
FR-BE,mnp,94,-0.591623,-1.183315,-17.271968,66.666667,288
FR-CH,mnp,94,-0.591623,-1.183315,-12.525288,47.569444,288
NL-BE,mnp,94,-0.591623,-1.183315,-0.639825,11.111111,288
AT-CH,mnp,94,-0.591623,-1.183315,4.396204,23.263889,288
AT-CZ,mnp,94,-0.591623,-1.183315,-7.617666,36.111111,288
CZ-PL,mnp,94,-0.591623,-1.183315,-3.971437,36.111111,288
DE_LU-FR,mnp,95,0.306574,1.162675,28.110353,71.875000,288
DE_LU-PL,mnp,95,0.306574,1.162675,-9.728300,45.138889,288
DE_LU-CZ,mnp,95,0.306574,1.162675,-4.952118,26.041667,288
DE_LU-NL,mnp,95,0.306574,1.162675,3.802283,14.583333,288
DE_LU-BE,mnp,95,0.306574,1.162675,3.550902,14.236111,288
DE_LU-AT,mnp,95,0.306574,1.162675,3.420322,13.541667,288
DE_LU-CH,mnp,95,0.306574,1.162675,10.266841,27.777778,288
FR-BE,mnp,95,0.306574,1.162675,-24.559451,65.625000,288
FR-CH,mnp,95,0.306574,1.162675,-17.843512,46.527778,288
NL-BE,mnp,95,0.306574,1.162675,-0.251381,10.416667,288
AT-CH,mnp,95,0.306574,1.162675,6.846519,22.916667,288
AT-CZ,mnp,95,0.306574,1.162675,-8.372440,32.986111,288
CZ-PL,mnp,95,0.306574,1.162675,-4.776182,34.027778,288
DE_LU-FR,mnp,96,-1.239496,-0.089781,21.787978,73.958333,288
DE_LU-PL,mnp,96,-1.239496,-0.089781,-12.155793,59.027778,288
DE_LU-CZ,mnp,96,-1.239496,-0.089781,-6.361319,32.291667,288
DE_LU-NL,mnp,96,-1.239496,-0.089781,3.584524,14.930556,288
DE_LU-BE,mnp,96,-1.239496,-0.089781,2.837155,16.319444,288
DE_LU-AT,mnp,96,-1.239496,-0.089781,3.700770,13.888889,288
DE_LU-CH,mnp,96,-1.239496,-0.089781,8.023897,28.125000,288
FR-BE,mnp,96,-1.239496,-0.089781,-18.950823,67.013889,288
FR-CH,mnp,96,-1.239496,-0.089781,-13.764081,48.263889,288
NL-BE,mnp,96,-1.239496,-0.089781,-0.747369,12.152778,288
AT-CH,mnp,96,-1.239496,-0.089781,4.323127,22.916667,288
AT-CZ,mnp,96,-1.239496,-0.089781,-10.062089,41.319444,288
CZ-PL,mnp,96,-1.239496,-0.089781,-5.794475,42.361111,288
DE_LU-FR,mnp,97,-0.335739,-0.643146,21.744203,72.222222,288
DE_LU-PL,mnp,97,-0.335739,-0.643146,-8.856685,46.180556,288
DE_LU-CZ,mnp,97,-0.335739,-0.643146,-4.741433,26.041667,288
DE_LU-NL,mnp,97,-0.335739,-0.643146,3.208037,14.930556,288
DE_LU-BE,mnp,97,-0.335739,-0.643146,2.702936,13.888889,288
DE_LU-AT,mnp,97,-0.335739,-0.643146,3.009711,13.541667,288
DE_LU-CH,mnp,97,-0.335739,-0.643146,8.010152,27.777778,288
FR-BE,mnp,97,-0.335739,-0.643146,-19.041267,65.625000,288
FR-CH,mnp,97,-0.335739,-0.643146,-13.734050,46.875000,288
NL-BE,mnp,97,-0.335739,-0.643146,-0.505102,11.111111,288
AT-CH,mnp,97,-0.335739,-0.643146,5.000441,22.916667,288
AT-CZ,mnp,97,-0.335739,-0.643146,-7.751144,33.333333,288
CZ-PL,mnp,97,-0.335739,-0.643146,-4.115252,34.027778,288
DE_LU-FR,mnp,98,1.504212,-0.591016,25.998502,67.013889,288
DE_LU-PL,mnp,98,1.504212,-0.591016,-6.746512,38.541667,288
DE_LU-CZ,mnp,98,1.504212,-0.591016,-3.044505,21.527778,288
DE_LU-NL,mnp,98,1.504212,-0.591016,2.868951,13.541667,288
DE_LU-BE,mnp,98,1.504212,-0.591016,2.571320,13.888889,288
DE_LU-AT,mnp,98,1.504212,-0.591016,2.776364,11.805556,288
DE_LU-CH,mnp,98,1.504212,-0.591016,10.167216,27.777778,288
FR-BE,mnp,98,1.504212,-0.591016,-23.427182,62.152778,288
FR-CH,mnp,98,1.504212,-0.591016,-15.831287,41.666667,288
NL-BE,mnp,98,1.504212,-0.591016,-0.297631,9.375000,288
AT-CH,mnp,98,1.504212,-0.591016,7.390852,22.916667,288
AT-CZ,mnp,98,1.504212,-0.591016,-5.820869,22.222222,288
CZ-PL,mnp,98,1.504212,-0.591016,-3.702007,29.861111,288
DE_LU-FR,mnp,99,-1.291436,0.473556,23.365054,75.000000,288
DE_LU-PL,mnp,99,-1.291436,0.473556,-13.179974,60.069444,288
DE_LU-CZ,mnp,99,-1.291436,0.473556,-6.795043,32.986111,288
DE_LU-NL,mnp,99,-1.291436,0.473556,3.732287,16.319444,288
DE_LU-BE,mnp,99,-1.291436,0.473556,3.042251,18.055556,288
DE_LU-AT,mnp,99,-1.291436,0.473556,3.976094,13.888889,288
DE_LU-CH,mnp,99,-1.291436,0.473556,8.611619,28.125000,288
FR-BE,mnp,99,-1.291436,0.473556,-20.322803,67.013889,288
FR-CH,mnp,99,-1.291436,0.473556,-14.753435,49.305556,288
NL-BE,mnp,99,-1.291436,0.473556,-0.690036,12.847222,288
AT-CH,mnp,99,-1.291436,0.473556,4.635526,22.916667,288
AT-CZ,mnp,99,-1.291436,0.473556,-10.771136,42.361111,288
CZ-PL,mnp,99,-1.291436,0.473556,-6.384931,42.361111,288
DE_LU-FR,mnp,100,2.407292,-0.358616,28.459659,65.277778,288
DE_LU-PL,mnp,100,2.407292,-0.358616,-6.280674,38.194444,288
DE_LU-CZ,mnp,100,2.407292,-0.358616,-2.682928,22.916667,288
DE_LU-NL,mnp,100,2.407292,-0.358616,2.653286,14.583333,288
DE_LU-BE,mnp,100,2.407292,-0.358616,2.400398,13.888889,288
DE_LU-AT,mnp,100,2.407292,-0.358616,3.073758,13.541667,288
DE_LU-CH,mnp,100,2.407292,-0.358616,11.753177,28.125000,288
FR-BE,mnp,100,2.407292,-0.358616,-26.059261,60.416667,288
FR-CH,mnp,100,2.407292,-0.358616,-16.706482,39.930556,288
NL-BE,mnp,100,2.407292,-0.358616,-0.252888,9.375000,288
AT-CH,mnp,100,2.407292,-0.358616,8.679419,23.263889,288
AT-CZ,mnp,100,2.407292,-0.358616,-5.756686,20.833333,288
CZ-PL,mnp,100,2.407292,-0.358616,-3.597746,29.513889,288
DE_LU-FR,cnec,1,2.197113,-0.114972,36.454945,88.194444,288
DE_LU-PL,cnec,1,2.197113,-0.114972,-9.175262,92.361111,288
DE_LU-CZ,cnec,1,2.197113,-0.114972,-7.314841,88.888889,288
DE_LU-NL,cnec,1,2.197113,-0.114972,0.575736,80.555556,288
DE_LU-BE,cnec,1,2.197113,-0.114972,0.621820,88.541667,288
DE_LU-AT,cnec,1,2.197113,-0.114972,11.417502,80.902778,288
DE_LU-CH,cnec,1,2.197113,-0.114972,16.721396,55.208333,288
FR-BE,cnec,1,2.197113,-0.114972,-35.833125,89.583333,288
FR-CH,cnec,1,2.197113,-0.114972,-19.733549,45.833333,288
NL-BE,cnec,1,2.197113,-0.114972,0.046085,85.069444,288
AT-CH,cnec,1,2.197113,-0.114972,5.303894,53.819444,288
AT-CZ,cnec,1,2.197113,-0.114972,-18.732343,90.277778,288
CZ-PL,cnec,1,2.197113,-0.114972,-1.860421,78.125000,288
DE_LU-FR,cnec,2,-1.736009,-0.193904,26.654248,89.583333,288
DE_LU-PL,cnec,2,-1.736009,-0.193904,-18.829011,89.583333,288
DE_LU-CZ,cnec,2,-1.736009,-0.193904,-11.118467,86.805556,288
DE_LU-NL,cnec,2,-1.736009,-0.193904,5.100026,85.069444,288
DE_LU-BE,cnec,2,-1.736009,-0.193904,7.836375,89.930556,288
DE_LU-AT,cnec,2,-1.736009,-0.193904,8.715890,74.305556,288
DE_LU-CH,cnec,2,-1.736009,-0.193904,11.924209,51.041667,288
FR-BE,cnec,2,-1.736009,-0.193904,-18.817873,89.583333,288
FR-CH,cnec,2,-1.736009,-0.193904,-14.730039,52.083333,288
NL-BE,cnec,2,-1.736009,-0.193904,2.736350,87.847222,288
AT-CH,cnec,2,-1.736009,-0.193904,3.208319,50.694444,288
AT-CZ,cnec,2,-1.736009,-0.193904,-19.834357,90.277778,288
CZ-PL,cnec,2,-1.736009,-0.193904,-7.710544,75.347222,288
DE_LU-FR,cnec,3,-0.264830,-1.496459,24.965836,87.152778,288
DE_LU-PL,cnec,3,-0.264830,-1.496459,-12.296236,84.027778,288
DE_LU-CZ,cnec,3,-0.264830,-1.496459,-8.278937,86.111111,288
DE_LU-NL,cnec,3,-0.264830,-1.496459,2.812142,79.166667,288
DE_LU-BE,cnec,3,-0.264830,-1.496459,3.961161,86.458333,288
DE_LU-AT,cnec,3,-0.264830,-1.496459,8.078809,78.819444,288
DE_LU-CH,cnec,3,-0.264830,-1.496459,10.866377,54.513889,288
FR-BE,cnec,3,-0.264830,-1.496459,-21.004675,87.500000,288
FR-CH,cnec,3,-0.264830,-1.496459,-14.099459,46.875000,288
NL-BE,cnec,3,-0.264830,-1.496459,1.149020,86.805556,288
AT-CH,cnec,3,-0.264830,-1.496459,2.787567,51.736111,288
AT-CZ,cnec,3,-0.264830,-1.496459,-16.357746,88.194444,288
CZ-PL,cnec,3,-0.264830,-1.496459,-4.017299,65.625000,288
DE_LU-FR,cnec,4,1.007578,-1.010333,30.277920,88.541667,288
DE_LU-PL,cnec,4,1.007578,-1.010333,-10.340405,89.583333,288
DE_LU-CZ,cnec,4,1.007578,-1.010333,-7.371706,89.930556,288
DE_LU-NL,cnec,4,1.007578,-1.010333,1.666822,78.819444,288
DE_LU-BE,cnec,4,1.007578,-1.010333,2.238080,87.152778,288
DE_LU-AT,cnec,4,1.007578,-1.010333,9.970171,82.291667,288
DE_LU-CH,cnec,4,1.007578,-1.010333,13.462315,54.861111,288
FR-BE,cnec,4,1.007578,-1.010333,-28.039841,88.541667,288
FR-CH,cnec,4,1.007578,-1.010333,-16.815605,46.180556,288
NL-BE,cnec,4,1.007578,-1.010333,0.571257,85.069444,288
AT-CH,cnec,4,1.007578,-1.010333,3.492144,55.208333,288
AT-CZ,cnec,4,1.007578,-1.010333,-17.341877,89.930556,288
CZ-PL,cnec,4,1.007578,-1.010333,-2.968699,71.875000,288
DE_LU-FR,cnec,5,1.048992,1.827961,38.737636,88.888889,288
DE_LU-PL,cnec,5,1.048992,1.827961,-13.714044,89.930556,288
DE_LU-CZ,cnec,5,1.048992,1.827961,-9.612120,90.972222,288
DE_LU-NL,cnec,5,1.048992,1.827961,3.744537,81.944444,288
DE_LU-BE,cnec,5,1.048992,1.827961,6.098970,87.847222,288
DE_LU-AT,cnec,5,1.048992,1.827961,11.385985,81.597222,288
DE_LU-CH,cnec,5,1.048992,1.827961,16.834280,55.555556,288
FR-BE,cnec,5,1.048992,1.827961,-32.638666,89.236111,288
FR-CH,cnec,5,1.048992,1.827961,-21.903355,47.222222,288
NL-BE,cnec,5,1.048992,1.827961,2.354433,86.458333,288
AT-CH,cnec,5,1.048992,1.827961,5.448295,53.472222,288
AT-CZ,cnec,5,1.048992,1.827961,-20.998105,93.055556,288
CZ-PL,cnec,5,1.048992,1.827961,-4.101924,72.916667,288
DE_LU-FR,cnec,6,0.137185,0.765495,32.972964,87.847222,288
DE_LU-PL,cnec,6,0.137185,0.765495,-14.703588,86.458333,288
DE_LU-CZ,cnec,6,0.137185,0.765495,-9.894583,86.458333,288
DE_LU-NL,cnec,6,0.137185,0.765495,4.109950,81.597222,288
DE_LU-BE,cnec,6,0.137185,0.765495,6.517766,88.888889,288
DE_LU-AT,cnec,6,0.137185,0.765495,9.845281,79.861111,288
DE_LU-CH,cnec,6,0.137185,0.765495,14.040999,54.513889,288
FR-BE,cnec,6,0.137185,0.765495,-26.455198,88.888889,288
FR-CH,cnec,6,0.137185,0.765495,-18.931965,47.916667,288
NL-BE,cnec,6,0.137185,0.765495,2.407816,87.500000,288
AT-CH,cnec,6,0.137185,0.765495,4.195718,52.777778,288
AT-CZ,cnec,6,0.137185,0.765495,-19.739864,89.236111,288
CZ-PL,cnec,6,0.137185,0.765495,-4.809005,70.486111,288
DE_LU-FR,cnec,7,0.180876,-1.178794,27.261189,88.888889,288
